"word","valence","valence_mean_sd","dominance","dominance_mean_sd","arousal","arousal_mean_sd","frequency"
"garden","6.7100000381","1.7400000095367","4.3899998665","2.349999904632568","6.0199999809","1.710000038147","60"
"garment","6.0700001717","1.6100000143051","4.4899997711","2.5","5.3000001907","1.960000038147","6"
"gender","5.7300000191","1.5499999523163","4.3800001144","2.130000114440918","5.5999999046","1.8400000333786","2"
"germs","2.8599998951","1.3899999856949","4.4899997711","2.240000009536743","3.7899999619","1.5900000333786","1"
"glass","4.75","1.3799999952316","4.2699999809","2.069999933242798","5","1.460000038147","99"
"good","7.4699997902","1.4500000476837","5.4299998283","2.849999904632568","6.4099998474","2.0499999523163","807"
"gossip","3.4800000191","2.3299999237061","5.7399997711","2.380000114440918","3.5699999332","2.2599999904633","13"
"grass","6.1199998856","1.4400000572205","4.1399998665","2.109999895095825","5.4400000572","1.3600000143051","53"
"greed","3.5099999905","1.9299999475479","4.7100000381","2.259999990463257","4.8800001144","2.0299999713898","3"
"greet","7","1.5199999809265","5.2699999809","2.309999942779541","5.9499998093","2.0699999332428","7"
"grenade","3.5999999046","1.8799999952316","5.6999998093","2.519999980926514","4.2899999619","2.5","3"
"grime","3.3699998856","1.3400000333786","3.9800000191","2.289999961853027","4.4699997902","1.2799999713898","0"
"grin","7.4000000954","1.8700000047684","5.2699999809","2.640000104904175","6","1.8600000143051","13"
"gripe","3.1400001049","1.5599999427795","5","2.190000057220459","4.6700000763","1.789999961853","0"
"habit","4.1100001335","1.7699999809265","3.9500000477","2.109999895095825","4.3000001907","1.789999961853","23"
"hairpin","5.2600002289","1.4500000476837","3.2699999809","2.410000085830688","5.0500001907","1.3200000524521","1"
"hamburger","6.2699999809","1.5","4.5500001907","2.140000104904175","5.3200001717","1.210000038147","6"
"hand","5.9499998093","1.3799999952316","4.4000000954","2.069999933242798","5.3499999046","1.4900000095367","431"
"handicap","3.2899999619","1.6900000572205","3.8099999428","2.269999980926514","4","2.2400000095367","6"
"haphazard","4.0199999809","1.4099999666214","4.0700001717","2.180000066757202","4.2899999619","1.6699999570847","2"
"hard","5.2199997902","1.8200000524521","5.1199998856","2.190000057220459","5.5900001526","1.6299999952316","202"
"hardship","2.4500000477","1.6100000143051","4.7600002289","2.549999952316284","4.2199997902","2.4000000953674","9"
"hat","5.4600000381","1.3600000143051","4.0999999046","2","5.3899998665","1.4299999475479","56"
"hay","5.2399997711","1.2400000095367","3.9500000477","2.579999923706055","5.3699998856","1.6399999856949","19"
"headlight","5.2399997711","1.5099999904633","3.8099999428","2.220000028610229","4.8800001144","1.4700000286102","0"
"heal","7.0900001526","1.460000038147","4.7699999809","2.230000019073486","5.7899999619","1.7999999523163","2"
"heart","7.3899998665","1.5299999713898","6.3400001526","2.25","5.4899997711","2.1099998950958","173"
"hell","2.2400000095","1.6200000047684","5.3800001144","2.619999885559082","3.2400000095","2.3599998950958","95"
"heroin","4.3600001335","2.7300000190735","5.1100001335","2.720000028610229","4.8000001907","2.539999961853","2"
"hinder","3.8099999428","1.4199999570847","4.1199998856","2.009999990463257","4.2100000381","1.539999961853","0"
"holiday","7.5500001907","2.1400001049042","6.5900001526","2.730000019073486","6.3000001907","2.1700000762939","17"
"honey","6.7300000191","1.7000000476837","4.5100002289","2.25","5.4400000572","1.4700000286102","25"
"hooker","3.3399999142","2.3099999427795","4.9299998283","2.819999933242798","4.7300000191","2.4800000190735","0"
"hope","7.0500001907","1.960000038147","5.4400000572","2.470000028610229","5.5199999809","2.2000000476837","178"
"hotel","6","1.7699999809265","4.8000001907","2.529999971389771","5.1199998856","1.8400000333786","126"
"humane","6.8899998665","1.7000000476837","4.5","1.909999966621399","5.6999998093","1.9099999666214","5"
"humiliate","2.2400000095","1.3400000333786","6.1399998665","2.420000076293945","2.5999999046","1.9400000572205","0"
"hurricane","3.3399999142","2.1199998855591","6.8299999237","2.059999942779541","3.0699999332","2.1800000667572","8"
"icebox","4.9499998093","1","4.1700000763","2.109999895095825","5.0500001907","1.0499999523163","3"
"idea","7","1.3400000333786","5.8600001335","1.809999942779541","6.2600002289","2","195"
"identity","6.5700001717","1.9900000095367","4.9499998093","2.240000009536743","6.4000000954","1.8899999856949","55"
"idol","6.1199998856","1.8600000143051","4.9499998093","2.140000104904175","5.3699998856","2.1700000762939","7"
"ignorance","3.0699999332","2.25","4.3899998665","2.490000009536743","4.4099998474","2.3800001144409","16"
"illness","2.4800000191","1.3999999761581","4.7100000381","2.240000009536743","3.2100000381","1.8500000238419","20"
"imagine","7.3200001717","1.5199999809265","5.9800000191","2.140000104904175","7.0700001717","1.9900000095367","61"
"immature","3.3900001049","1.7000000476837","4.1500000954","1.960000038146973","4.8499999046","2.2000000476837","7"
"immoral","3.5","2.1600000858307","4.9800000191","2.480000019073486","4.6599998474","2.3299999237061","5"
"impair","3.1800000668","1.8600000143051","4.0399999619","2.140000104904175","4.0900001526","2.1800000667572","4"
"incentive","7","1.7200000286102","5.6900000572","2.450000047683716","5.9299998283","2.0199999809265","12"
"indifferent","4.6100001335","1.2799999713898","3.1800000668","1.850000023841858","4.8400001526","1.6699999570847","11"
"infant","6.9499998093","2.0799999237061","5.0500001907","2.660000085830688","5.6700000763","2.4800000190735","11"
"inferior","3.0699999332","1.5700000524521","3.8299999237","2.049999952316284","2.7799999714","2.0799999237061","7"
"inhabitant","5.0500001907","1.3400000333786","3.9500000477","1.970000028610229","5.3699998856","1.4299999475479","0"
"innocent","6.5100002289","1.3400000333786","4.2100000381","1.990000009536743","5.2800002098","2.0799999237061","37"
"insane","2.8499999046","1.9400000572205","5.8299999237","2.450000047683716","4.1199998856","2.2300000190735","13"
"insect","4.0700001717","2.1600000858307","4.0700001717","2.460000038146973","4.5599999428","2.4700000286102","14"
"insult","2.2899999619","1.3300000429153","6","2.460000038146973","3.6199998856","2.0499999523163","7"
"intellect","6.8200001717","1.960000038147","4.75","2.5","6.3000001907","1.9800000190735","5"
"intercourse","7.3600001335","1.5700000524521","7","2.069999933242798","6.4000000954","1.7799999713898","9"
"intimate","7.6100001335","1.5099999904633","6.9800000191","2.210000038146973","5.8600001335","2.289999961853","21"
"intruder","2.7699999809","2.3199999332428","6.8600001335","2.410000085830688","4","2.6800000667572","1"
"invader","3.0499999523","2.0099999904633","5.5","2.400000095367432","4","2.5999999046326","1"
"invest","5.9299998283","2.0999999046326","5.1199998856","2.420000076293945","5.8800001144","1.9500000476837","3"
"item","5.2600002289","0.8600000143051","3.2400000095","2.079999923706055","5.2600002289","1.6699999570847","54"
"joke","8.1000003815","1.3600000143051","6.7399997711","1.840000033378601","6.1500000954","1.8600000143051","22"
"jolly","7.4099998474","1.9199999570847","5.5700001717","2.799999952316284","6.3899998665","1.7200000286102","4"
"journal","5.1399998665","1.4900000095367","4.0500001907","1.960000038146973","5.2600002289","1.4199999570847","42"
"jug","5.2399997711","1.6499999761581","3.8800001144","2.150000095367432","5.0500001907","1.6200000047684","6"
"kerchief","5.1100001335","1.3300000429153","3.4300000668","2.079999923706055","5.25","1.2799999713898","1"
"ketchup","5.5999999046","1.3500000238419","4.0900001526","2.079999923706055","5.2899999619","1.8099999427795","1"
"kettle","5.2199997902","0.910000026226","3.2200000286","2.230000019073486","5","1.3999999761581","3"
"key","5.6799998283","1.6200000047684","3.7000000477","2.180000066757202","4.9800000191","2.039999961853","88"
"kick","4.3099999428","2.1800000667572","4.9000000954","2.349999904632568","5.5","1.9299999475479","16"
"kids","6.9099998474","1.9900000095367","5.2699999809","2.359999895095825","5.0700001717","2.0299999713898","32"
"knot","4.6399998665","1.3600000143051","4.0700001717","2.150000095367432","4.6700000763","1.6499999761581","8"
"lamb","5.8899998665","1.7300000190735","3.3599998951","2.180000066757202","4.9099998474","1.960000038147","7"
"lamp","5.4099998474","1","3.7999999523","2.119999885559082","5.2699999809","1.6100000143051","18"
"lantern","5.5700001717","1.1900000572205","4.0500001907","2.279999971389771","5.0700001717","1.8200000524521","13"
"lavish","6.2100000381","2.0299999713898","4.9299998283","2.400000095367432","5.6399998665","1.6100000143051","3"
"lawn","5.2399997711","0.8600000143051","4","1.789999961853027","5.3699998856","1.1100000143051","15"
"lawsuit","3.3699998856","2","4.9299998283","2.440000057220459","3.9200000763","2.0199999809265","1"
"lazy","4.3800001144","2.0199999809265","2.6500000954","2.059999942779541","4.0700001717","1.9299999475479","9"
"leader","7.6300001144","1.5900000333786","6.2699999809","2.180000066757202","7.8800001144","1.6000000238419","74"
"legend","6.3899998665","1.3400000333786","4.8800001144","1.759999990463257","5.5399999619","1.6399999856949","26"
"letter","6.6100001335","1.5900000333786","4.9000000954","2.369999885559082","5.7300000191","1.4800000190735","145"
"lighthouse","5.8899998665","2.0799999237061","4.4099998474","2.440000057220459","5.25","2.0199999809265","0"
"limber","5.6799998283","1.4900000095367","4.5700001717","2.259999990463257","5.3400001526","1.8400000333786","2"
"lively","7.1999998093","1.9700000286102","5.5300002098","2.900000095367432","6.0900001526","1.9500000476837","26"
"locker","5.1900000572","1.3099999427795","3.3800001144","2.130000114440918","5.3600001335","1.8700000047684","9"
"loser","2.25","1.4800000190735","4.9499998093","2.569999933242798","3.0199999809","2.1700000762939","1"
"lost","2.8199999332","1.8300000429153","5.8200001717","2.619999885559082","2.8599998951","1.6399999856949","173"
"lottery","6.5700001717","2.039999961853","5.3600001335","2.450000047683716","4.8099999428","2.1099998950958","1"
"lump","4.1599998474","2.3399999141693","4.8000001907","2.819999933242798","4.3200001717","2.1800000667572","7"
"machine","5.0900001526","1.6699999570847","3.8199999332","2.400000095367432","5.2300000191","2.0599999427795","103"
"mad","2.4400000572","1.7200000286102","6.7600002289","2.259999990463257","5.8600001335","2.2000000476837","39"
"madman","3.9100000858","2.4900000095367","5.5599999428","2.779999971389771","4.7899999619","2.5499999523163","2"
"magical","7.4600000381","1.6399999856949","5.9499998093","2.359999895095825","5.7300000191","2.1900000572205","12"
"mail","6.8800001144","1.7400000095367","5.6300001144","2.359999895095825","5.6700000763","1.789999961853","47"
"malaria","2.4000000954","1.3799999952316","4.4000000954","2.539999961853027","3.2200000286","1.8999999761581","3"
"mangle","3.9000000954","2.0099999904633","5.4400000572","2.099999904632568","4.6100001335","1.8400000333786","0"
"maniac","3.7599999905","2","5.3899998665","2.460000038146973","4.2199997902","2.0699999332428","4"
"manner","5.6399998665","1.3400000333786","4.5599999428","1.779999971389771","5.0500001907","1.8300000429153","124"
"mantel","4.9299998283","1.3999999761581","3.2699999809","2.230000019073486","4.9499998093","1.6100000143051","3"
"manure","3.0999999046","1.7400000095367","4.1700000763","2.089999914169312","4.6700000763","1.3600000143051","6"
"market","5.6599998474","1.0199999809265","4.1199998856","1.830000042915344","5.2699999809","1.3999999761581","155"
"massacre","2.2799999714","1.7400000095367","5.3299999237","2.630000114440918","3.5","2.2599999904633","1"
"material","5.2600002289","1.289999961853","4.0500001907","2.339999914169312","5.1199998856","1.4500000476837","174"
"medicine","5.6700000763","2.0599999427795","4.4000000954","2.359999895095825","4.6999998093","1.9099999666214","30"
"melody","7.0700001717","1.789999961853","4.9800000191","2.519999980926514","5.4600000381","1.7799999713898","21"
"memories","7.4800000191","1.6100000143051","6.0999999046","2.099999904632568","5.8800001144","1.9199999570847","15"
"merry","7.9000000954","1.4900000095367","5.9000000954","2.420000076293945","6.6399998665","1.6599999666214","8"
"messy","3.1500000954","1.7300000190735","3.3399999142","2.369999885559082","4.75","2.1500000953674","3"
"metal","4.9499998093","1.1699999570847","3.7899999619","1.960000038146973","5.3800001144","1.3999999761581","61"
"method","5.5599999428","1.7599999904633","3.8499999046","2.579999923706055","5.6700000763","1.5800000429153","142"
"milk","5.9499998093","2.1600000858307","3.6800000668","2.569999933242798","5.8299999237","1.5","49"
"mind","6.6799998283","1.8400000333786","5","2.680000066757202","6.3699998856","2.1900000572205","325"
"mischief","5.5700001717","2.0499999523163","5.7600002289","1.950000047683716","5.5599999428","1.8799999952316","5"
"misery","1.9299999475","1.6000000238419","5.1700000763","2.690000057220459","2.5499999523","1.4500000476837","15"
"mistake","2.8599998951","1.789999961853","5.1799998283","2.420000076293945","3.8599998951","2.4200000762939","34"
"mobility","6.8299999237","1.789999961853","5","2.180000066757202","6.4299998283","1.4800000190735","8"
"mold","3.5499999523","1.7000000476837","4.0700001717","1.980000019073486","4.3299999237","1.8300000429153","45"
"moody","3.2000000477","1.5800000429153","4.1799998283","2.380000114440918","4.3899998665","1.710000038147","5"
"moral","6.1999998093","1.8500000238419","4.4899997711","2.279999971389771","5.9000000954","2.2000000476837","142"
"mosquito","2.7999999523","1.9099999666214","4.7800002098","2.720000028610229","4.5100002289","2.1500000953674","1"
"mucus","3.3399999142","2.289999961853","3.4100000858","2.170000076293945","4.8000001907","1.8300000429153","2"
"muddy","4.4400000572","2.0699999332428","4.1300001144","2.130000114440918","4.7300000191","1.7699999809265","10"
"muffin","6.5700001717","2.039999961853","4.7600002289","2.420000076293945","5.5100002289","1.6299999952316","0"
"museum","5.5399999619","1.8600000143051","3.5999999046","2.130000114440918","5.3200001717","1.6799999475479","32"
"mutation","3.9100000858","2.4400000572205","4.8400001526","2.519999980926514","4.0700001717","2.0999999046326","0"
"mystic","6","2.210000038147","4.8400001526","2.569999933242798","5.5199999809","1.9299999475479","3"
"naked","6.3400001526","2.4200000762939","5.8000001907","2.799999952316284","6","2.0499999523163","32"
"name","5.5500001907","2.2400000095367","4.25","2.470000028610229","5.1599998474","2.0799999237061","294"
"narcotic","4.2899999619","2.2999999523163","4.9299998283","2.569999933242798","4.4400000572","2.4300000667572","2"
"nasty","3.5799999237","2.3800001144409","4.8899998665","2.5","5","2.1700000762939","5"
"natural","6.5900001526","1.5700000524521","4.0900001526","2.369999885559082","5.5700001717","1.6900000572205","156"
"needle","3.8199999332","1.7300000190735","5.3600001335","2.890000104904175","3.9500000477","2.1700000762939","15"
"neglect","2.6300001144","1.6399999856949","4.8299999237","2.309999942779541","3.8499999046","2.289999961853","12"
"nervous","3.2899999619","1.4700000286102","6.5900001526","2.069999933242798","3.5599999428","1.7300000190735","24"
"neurotic","4.4499998093","2.2300000190735","5.1300001144","2.759999990463257","4.4099998474","2.0499999523163","10"
"news","5.3000001907","1.6699999570847","5.1700000763","2.109999895095825","4.5999999046","1.8799999952316","102"
"nice","6.5500001907","2.4400000572205","4.3800001144","2.690000057220459","5.5799999237","2.2000000476837","75"
"nipple","6.2699999809","1.8099999427795","5.5599999428","2.549999952316284","5.5700001717","2","0"
"noisy","5.0199999809","2.0199999809265","6.3800001144","1.779999971389771","4.9299998283","1.7599999904633","6"
"nonsense","4.6100001335","1.6299999952316","4.1700000763","2.019999980926514","4.9000000954","1.5499999523163","13"
"noose","3.7599999905","1.6399999856949","4.3899998665","2.079999923706055","4.1700000763","1.9199999570847","3"
"nourish","6.4600000381","1.6900000572205","4.2899999619","2.509999990463257","5.8000001907","1.6200000047684","0"
"nuisance","3.2699999809","1.8600000143051","4.4899997711","2.690000057220459","4.3600001335","1.7300000190735","5"
"nun","4.9299998283","1.8899999856949","2.9300000668","1.799999952316284","4.9299998283","1.6900000572205","2"
"nursery","5.7300000191","2.2999999523163","4.0399999619","2.740000009536743","5.1799998283","2.2300000190735","13"
"obesity","2.7300000191","1.8500000238419","3.8699998856","2.819999933242798","3.7400000095","2.4500000476837","5"
"obey","4.5199999809","1.8799999952316","4.2300000191","1.720000028610229","4.2600002289","2.4000000953674","8"
"obnoxious","3.5","2.1800000667572","4.7399997711","2.420000076293945","5.3899998665","2.2000000476837","5"
"obscene","4.2300000191","2.2999999523163","5.0399999619","2.299999952316284","4.4800000191","1.9099999666214","2"
"obsession","4.5199999809","2.1300001144409","6.4099998474","2.130000114440918","4.7699999809","2.3800001144409","5"
"odd","4.8200001717","2.039999961853","4.2699999809","2.460000038146973","4.7699999809","1.8899999856949","44"
"offend","2.7599999905","1.5","5.5599999428","2.059999942779541","3.7300000191","2.0299999713898","4"
"optimism","6.9499998093","2.2400000095367","5.3400001526","2.579999923706055","6.6100001335","2.0599999427795","15"
"option","6.4899997711","1.3099999427795","4.7399997711","2.230000019073486","6.3400001526","1.7999999523163","5"
"orgasm","8.3199996948","1.3099999427795","8.1000003815","1.450000047683716","6.8299999237","2.1800000667572","7"
"outrage","3.5199999809","2.1199998855591","6.8299999237","2.259999990463257","5.2600002289","2.7200000286102","4"
"outstanding","7.75","1.75","6.2399997711","2.589999914169312","6.4000000954","2.289999961853","37"
"overcast","3.6500000954","1.6100000143051","3.4600000381","1.919999957084656","4.1999998093","1.789999961853","9"
"paint","5.6199998856","1.7200000286102","4.0999999046","2.359999895095825","5.75","1.710000038147","37"
"pamphlet","4.7899999619","1.0499999523163","3.6199998856","2.019999980926514","4.6300001144","1.4800000190735","3"
"paralysis","1.9800000191","1.4400000572205","4.7300000191","2.829999923706055","2.5599999428","1.8200000524521","6"
"part","5.1100001335","1.7799999713898","3.8199999332","2.240000009536743","4.75","1.5900000333786","500"
"passage","5.2800002098","1.4400000572205","4.3600001335","2.130000114440918","5.0199999809","1.6200000047684","49"
"patient","5.2899999619","1.8899999856949","4.2100000381","2.369999885559082","4.9000000954","2.3099999427795","86"
"patriot","6.7100000381","1.6900000572205","5.1700000763","2.529999971389771","5.9000000954","1.539999961853","10"
"penalty","2.8299999237","1.5599999427795","5.0999999046","2.309999942779541","3.9500000477","1.9700000286102","14"
"penis","5.9000000954","1.7200000286102","5.5399999619","2.630000114440918","5.9200000763","2.539999961853","0"
"penthouse","6.8099999428","1.6399999856949","5.5199999809","2.490000009536743","6.5199999809","1.8200000524521","1"
"perfume","6.7600002289","1.4800000190735","5.0500001907","2.359999895095825","5.9299998283","1.6900000572205","10"
"pet","6.7899999619","2.3199999332428","5.0999999046","2.589999914169312","5.8499999046","2.2799999713898","8"
"phase","5.1700000763","0.7900000214577","3.9800000191","1.820000052452087","4.6500000954","1.7200000286102","72"
"pig","5.0700001717","1.9700000286102","4.1999998093","2.420000076293945","5.3400001526","1.8799999952316","8"
"pinch","3.8299999237","1.7000000476837","4.5900001526","2.099999904632568","4.7600002289","1.7300000190735","6"
"pistol","4.1999998093","2.5799999237061","6.1500000954","2.190000057220459","5.0500001907","2.7699999809265","27"
"pity","3.3699998856","1.5700000524521","3.7200000286","2.019999980926514","4.1199998856","1.8200000524521","14"
"plain","4.3899998665","1.460000038147","3.5199999809","2.049999952316284","4.7100000381","1.6799999475479","48"
"poster","5.3400001526","1.75","3.9300000668","2.559999942779541","4.9099998474","1.8700000047684","4"
"present","6.9499998093","1.8500000238419","5.1199998856","2.390000104904175","5.8299999237","1.7799999713898","377"
"pressure","3.3800001144","1.6100000143051","6.0700001717","2.259999990463257","3.4500000477","2.0699999332428","185"
"prestige","7.2600002289","1.8999999761581","5.8600001335","2.079999923706055","6.9000000954","1.960000038147","29"
"prick","3.9800000191","1.7300000190735","4.6999998093","2.589999914169312","4.4699997902","1.8799999952316","2"
"progress","7.7300000191","1.3400000333786","6.0199999809","2.579999923706055","6.7600002289","2.0499999523163","120"
"pungent","3.9500000477","2.0899999141693","4.2399997711","2.170000076293945","4.7800002098","1.5199999809265","4"
"python","4.0500001907","2.4800000190735","6.1799998283","2.25","4.5199999809","2.5599999427795","14"
"quality","6.25","1.5900000333786","4.4800000191","2.119999885559082","5.6399998665","1.5900000333786","114"
"quart","5.3899998665","2.0099999904633","3.5899999142","2.509999990463257","5.1999998093","1.8600000143051","3"
"queen","6.4400000572","1.4299999475479","4.7600002289","2.180000066757202","5.4899997711","2.1199998855591","41"
"quick","6.6399998665","1.6100000143051","6.5700001717","1.779999971389771","6.5700001717","1.9099999666214","68"
"radiant","6.7300000191","2.1700000762939","5.3899998665","2.819999933242798","5.6100001335","2.1700000762939","8"
"radiator","4.6700000763","1.0499999523163","4.0199999809","1.940000057220459","4.8099999428","1.3799999952316","4"
"rancid","4.3400001526","2.2799999713898","5.0399999619","2.269999980926514","4.5900001526","1.8600000143051","0"
"razor","4.8099999428","2.1600000858307","5.3600001335","2.440000057220459","4.9099998474","1.9500000476837","15"
"reptile","4.7699999809","2","5.1799998283","2.190000057220459","4.7699999809","2.0199999809265","0"
"resent","3.7599999905","1.8999999761581","4.4699997902","2.119999885559082","4.4600000381","2.0899999141693","8"
"restaurant","6.7600002289","1.8500000238419","5.4099998474","2.549999952316284","5.7300000191","1.4099999666214","41"
"reunion","6.4800000191","2.4500000476837","6.3400001526","2.349999904632568","5.6399998665","1.9500000476837","11"
"revolver","4.0199999809","2.4400000572205","5.5500001907","2.390000104904175","4.3899998665","2.4700000286102","14"
"rigid","3.6600000858","2.1199998855591","4.6599998474","2.470000028610229","4.6100001335","2.039999961853","24"
"robber","2.6099998951","1.6900000572205","5.6199998856","2.720000028610229","3.6199998856","2.3800001144409","2"
"rock","5.5599999428","1.3799999952316","4.5199999809","2.369999885559082","5.1500000954","2.0099999904633","75"
"rough","4.7399997711","2","5.3299999237","2.039999961853027","4.8099999428","1.7000000476837","41"
"safe","7.0700001717","1.8999999761581","3.8599998951","2.720000028610229","5.8099999428","2.0599999427795","58"
"saint","6.4899997711","1.7000000476837","4.4899997711","1.899999976158142","5.3699998856","2.1099998950958","16"
"save","6.4499998093","1.9299999475479","4.9499998093","2.190000057220459","6","1.789999961853","62"
"scalding","2.8199999332","2.1199998855591","5.9499998093","2.549999952316284","3.8199999332","2.2999999523163","1"
"scandal","3.3199999332","1.8099999427795","5.1199998856","2.220000028610229","4.3400001526","1.7300000190735","8"
"scapegoat","3.6700000763","1.6499999761581","4.5300002098","2.130000114440918","3.5199999809","1.7000000476837","1"
"scar","3.3800001144","1.7000000476837","4.7899999619","2.109999895095825","3.8800001144","1.710000038147","10"
"scissors","5.0500001907","0.9599999785423","4.4699997902","1.759999990463257","5.1599998474","1.8400000333786","1"
"scorching","3.7599999905","1.8300000429153","5","2.740000009536743","4.0999999046","2.0099999904633","0"
"scorpion","3.6900000572","2.6300001144409","5.3800001144","3.079999923706055","3.9800000191","2.4400000572205","0"
"sentiment","5.9800000191","1.710000038147","4.4099998474","2.299999952316284","5.0900001526","1.460000038147","23"
"severe","3.2000000477","1.7400000095367","5.2600002289","2.359999895095825","3.8299999237","1.9099999666214","39"
"shotgun","4.3699998856","2.75","6.2699999809","1.940000057220459","5.2899999619","2.6700000762939","8"
"shriek","3.9300000668","2.2200000286102","5.3600001335","2.910000085830688","4.3000001907","1.8600000143051","5"
"silly","7.4099998474","1.7999999523163","5.8800001144","2.380000114440918","6","2.0899999141693","15"
"slow","3.9300000668","1.6000000238419","3.3900001049","2.220000028610229","4.3499999046","1.6100000143051","60"
"slush","4.6599998474","1.8799999952316","3.7300000191","2.230000019073486","4.9099998474","1.4800000190735","0"
"smooth","6.5799999237","1.7799999713898","4.9099998474","2.569999933242798","5.0900001526","2.0899999141693","42"
"social","6.8800001144","1.8200000524521","4.9800000191","2.589999914169312","5.9099998474","2.0699999332428","380"
"soft","7.1199998856","1.3400000333786","4.6300001144","2.609999895095825","6","1.7999999523163","61"
"song","7.0999999046","1.9700000286102","6.0700001717","2.420000076293945","5.8499999046","2.1199998855591","70"
"soothe","7.3000001907","1.8500000238419","4.4000000954","3.079999923706055","5.3600001335","2.2400000095367","2"
"sour","3.9300000668","1.9800000190735","5.0999999046","1.950000047683716","4.6399998665","1.5","3"
"spanking","3.5499999523","2.539999961853","5.4099998474","2.730000019073486","3.9100000858","2.5099999904633","0"
"sphere","5.3299999237","0.8700000047684","3.8800001144","1.990000009536743","5","0.9200000166893","22"
"spray","5.4499998093","1.6299999952316","4.1399998665","2.279999971389771","5.1199998856","1.4299999475479","16"
"spring","7.7600002289","1.5099999904633","5.6700000763","2.509999990463257","6.2600002289","1.9800000190735","127"
"stagnant","4.1500000954","1.5700000524521","3.9300000668","1.940000057220459","4.7100000381","1.3600000143051","5"
"statue","5.1700000763","0.6999999880791","3.4600000381","1.720000028610229","4.9499998093","1.3999999761581","17"
"stench","2.1900000572","1.3700000047684","4.3600001335","2.460000038146973","4.2899999619","1.9099999666214","1"
"stiff","4.6799998283","1.9700000286102","4.0199999809","2.410000085830688","4.9299998283","2.039999961853","21"
"stomach","4.8200001717","2.0599999427795","3.9300000668","2.490000009536743","4.6799998283","1.8500000238419","37"
"stool","4.5599999428","1.7200000286102","4","2.140000104904175","4.9800000191","1.8500000238419","8"
"storm","4.9499998093","2.2200000286102","5.7100000381","2.339999914169312","4.5399999619","2.039999961853","26"
"stove","4.9800000191","1.6900000572205","4.5100002289","2.140000104904175","5.3600001335","1.8700000047684","15"
"sugar","6.7399997711","1.7300000190735","5.6399998665","2.180000066757202","5.5","1.5","34"
"sunlight","7.7600002289","1.4299999475479","6.0999999046","2.299999952316284","5.6300001144","2.1500000953674","17"
"swamp","5.1399998665","2.2400000095367","4.8600001335","2.359999895095825","5.2899999619","1.6299999952316","5"
"swift","6.4600000381","1.7599999904633","5.3899998665","2.529999971389771","6.2899999619","1.8500000238419","32"
"tamper","4.0999999046","1.8799999952316","4.9499998093","2.009999990463257","4.5799999237","2.0999999046326","1"
"taste","6.6599998474","1.5700000524521","5.2199997902","2.380000114440918","5.5","1.6499999761581","59"
"taxi","5","1.960000038147","3.4100000858","2.140000104904175","4.6399998665","1.8300000429153","16"
"teacher","5.6799998283","2.1199998855591","4.0500001907","2.609999895095825","5.1100001335","2.2000000476837","80"
"tease","4.8400001526","2.5099999904633","5.8699998856","2.559999942779541","4.6700000763","2.3699998855591","6"
"tender","6.9299998283","1.2799999713898","4.8800001144","2.299999952316284","5.3299999237","1.75","11"
"thermometer","4.7300000191","1.0499999523163","3.7899999619","2.019999980926514","4.3899998665","1.5099999904633","0"
"thought","6.3899998665","1.5800000429153","4.8299999237","2.460000038146973","6.0199999809","1.7000000476837","515"
"tidy","6.3000001907","1.5599999427795","3.9800000191","2.220000028610229","5.4899997711","1.9299999475479","1"
"tool","5.1900000572","1.2699999809265","4.3299999237","1.779999971389771","5.6700000763","1.6200000047684","40"
"tower","5.4600000381","1.75","3.9500000477","2.279999971389771","5.7800002098","2.1400001049042","13"
"toy","7","2.0099999904633","5.1100001335","2.839999914169312","6.0900001526","1.8400000333786","4"
"travel","7.0999999046","2","6.2100000381","2.509999990463257","6.3099999428","2.0799999237061","61"
"treat","7.3600001335","1.3799999952316","5.6199998856","2.25","5.7800002098","1.8200000524521","26"
"trunk","5.0900001526","1.5700000524521","4.1799998283","2.190000057220459","5.1399998665","1.8999999761581","8"
"tune","6.9299998283","1.4700000286102","4.7100000381","2.089999914169312","5.7399997711","1.8200000524521","10"
"twilight","7.2300000191","1.7999999523163","4.6999998093","2.410000085830688","5.5900001526","1.8200000524521","4"
"unit","5.5900001526","1.8700000047684","3.75","2.490000009536743","5.1100001335","1.7400000095367","103"
"utensil","5.1399998665","1.3899999856949","3.5699999332","1.980000019073486","5.4000000954","1.4700000286102","0"
"vagina","6.1399998665","1.7699999809265","5.5500001907","2.549999952316284","5.8800001144","1.7400000095367","10"
"vest","5.25","1.3300000429153","3.9500000477","2.089999914169312","5.0900001526","1.2400000095367","4"
"virgin","6.4499998093","1.7599999904633","5.5100002289","2.059999942779541","6.2399997711","2.4800000190735","35"
"voyage","6.25","1.9099999666214","5.5500001907","2.230000019073486","5.1799998283","1.9800000190735","17"
"wagon","5.3699998856","0.9700000286102","3.9800000191","2.039999961853027","5.0500001907","1.2000000476837","55"
"whistle","5.8099999428","1.210000038147","4.6900000572","1.990000009536743","5.2699999809","1.8700000047684","4"
"wife","6.3299999237","1.9700000286102","4.9299998283","2.220000028610229","5.5700001717","1.6799999475479","228"
"windmill","5.5999999046","1.6499999761581","3.7400000095","2.130000114440918","5.2399997711","1.039999961853","1"
"wink","6.9299998283","1.8300000429153","5.4400000572","2.680000066757202","5.6999998093","1.7699999809265","7"
